101.8288 -74.2133 -138.5003 -20.6559
71.2053 68.7635 -79.2735 38.3476
100.2075 -71.9979 -134.9620 -16.3499
72.0030 65.6132 -81.8063 39.5272
98.1282 -57.1530 -128.5598 -20.1665
96.5696 -62.3901 -122.9765 -21.3394
99.4989 -64.5052 -131.6883 -20.6599
71.8391 70.8079 -82.1004 39.5244
68.3911 71.6366 -77.8376 42.6533
104.5717 -69.1047 -120.6831 -16.6827
97.1153 -55.9788 -115.9722 -20.7823
101.2419 -71.8339 -126.8619 -18.7330
99.4341 -66.8658 -119.7969 -15.1701
98.6535 -59.5952 -123.7561 -14.6337
101.7160 -70.1975 -123.0323 -19.0539
105.0077 -74.2262 -121.6876 -17.3514
103.6160 -77.2789 -126.5552 -19.7673
102.0813 -66.0851 -120.6778 -12.8947
68.9299 77.0771 -37.8928 -39.5374
66.4781 48.7203 -69.0828 74.7170
100.4901 -64.6623 -117.5123 -19.1657
99.8829 -61.6678 -124.9047 -18.0925
69.4845 47.2865 -74.7261 73.8216
71.0791 48.0106 -66.6995 69.7356
102.8555 -74.1359 -118.9234 -19.4871
100.1707 -58.6910 -115.2273 -13.8895
99.1686 -59.9892 -116.7386 -12.2707
102.8239 -61.1512 -117.6245 -16.8262
100.9426 -69.9609 -119.1747 -13.6856
102.5928 -66.4844 -123.3686 -19.8094
103.1912 -70.1587 -126.0896 -18.3920
97.5483 -39.7377 -110.4218 -18.2576
102.3990 -68.6787 -119.8604 -16.6141
102.7942 -71.7108 -125.7648 -20.6457
99.6259 -63.6443 -119.9799 -16.7640
102.8789 -62.3510 -122.0348 -17.0770
100.3778 -60.6762 -114.3304 -17.5586
101.1711 -67.7818 -126.7542 -18.4237
102.6554 -68.4465 -120.5206 -17.1910
98.9935 -67.0441 -117.0719 -15.0684
106.2698 -70.1694 -118.7807 -16.9382
102.2198 -71.9685 -121.8147 -18.4366
100.6314 -66.3032 -122.1964 -18.6038
102.7626 -75.6185 -124.7294 -19.9566
69.5416 93.5559 -34.4340 -41.2373
70.5885 95.7929 -34.4635 -47.8909
102.2980 -74.0885 -120.0699 -12.2621
63.7203 91.9508 -40.4443 -38.8505
67.2790 91.2833 -37.0387 -38.8084
69.7748 49.7970 -68.5686 76.1955
71.0858 45.6337 -66.6224 78.9533
102.0998 -71.8611 -122.0664 -16.5589
68.6429 46.9929 -65.1678 75.8648
69.6267 43.8740 -67.2216 73.5158
65.5424 51.2349 -77.7886 75.9390
100.1078 -62.3322 -117.3567 -16.2517
86.8021 -37.1819 90.9644 82.6958
116.3927 -147.0434 26.0972 -13.8401
118.2312 -156.3770 14.5316 -9.0815
75.0768 -26.5070 117.2204 80.0384
73.3870 -23.5405 110.1240 83.2483
113.3716 -145.4503 27.9166 -11.3635
116.7461 -151.4940 25.2317 -12.6734
111.1072 -134.2363 40.5166 -9.8988
114.0806 -140.4392 33.3949 -11.0319
116.3558 -145.2370 17.3370 -4.0697
113.0881 -137.7066 38.2066 -13.5437
114.9409 -144.8538 25.3878 -10.7215
115.8045 -145.4834 32.4653 -14.1910
113.2763 -131.9777 28.0770 -6.3275
115.7124 -147.8899 17.9872 -8.6302
113.5281 -129.2509 44.5884 -13.5913
86.0857 2.5167 138.5796 -26.6091
71.9798 -20.4418 114.5850 81.4290
117.7027 -157.0213 16.2238 -7.1980
85.9479 -37.1210 85.9870 85.3989
120.1748 -154.2404 21.6558 -10.1251
119.5763 -157.9727 21.8604 -11.0538
119.5066 -157.9282 22.3010 -10.4047
75.5940 -26.0110 117.7780 79.1376
73.4538 -22.3117 112.7552 76.9014
80.4589 -32.3073 80.5698 85.8468
85.3562 -39.3525 86.7309 88.6687
72.8940 -27.6102 116.8442 82.9381
20.1694 53.5824 -41.1110 26.6525
117.6886 -148.6532 15.3605 -7.8386
117.0135 -148.8650 21.9301 -3.9068
115.1246 -147.6292 21.7704 -4.6059
117.2303 -147.2407 20.0268 -5.2732
117.8137 -150.8144 19.0164 -5.0744
73.2157 -25.4726 114.2685 83.8131
71.1114 -25.0422 114.7614 81.7021
117.5430 -147.2533 26.4314 -11.6574
113.0665 -149.2013 27.9154 -12.3214
116.3535 -146.5211 28.2642 -12.1418
116.6886 -147.9738 14.4623 -6.4368
116.7055 -151.9207 16.5949 -8.0245
115.3968 -152.8403 20.0484 -3.6272
115.6881 -145.4008 26.3300 -4.9636
82.0022 19.8837 145.9611 -43.6449
72.4841 -22.4409 114.9624 81.3413
42.4843 49.7321 -54.2755 47.9024
43.6791 107.9726 -29.4334 -53.8714
81.5878 -11.6003 139.9071 -44.7707
114.6954 -155.0416 27.4399 -13.2152
116.4126 -156.7410 24.4921 -12.9795
114.9275 -153.0117 26.2368 -8.0662
119.3077 -166.0083 21.1013 -11.0531
110.2677 -135.7975 38.1379 -11.9106
117.2448 -149.4016 24.3083 -9.5418
118.8319 -167.0336 22.7800 -12.4515
51.9021 54.8608 -63.1070 33.0139
31.0545 95.4110 -5.2018 -59.7943
-33.6848 71.0310 -2.9934 -65.8661
22.6827 92.2021 -20.7750 -54.4240
73.1710 -62.3504 -102.2706 -23.8057
86.0877 -72.8034 -107.4650 -21.5948
81.9484 -78.2123 -108.3127 -19.1087
25.0509 87.9164 -9.8458 -51.6722
55.0695 -75.0163 -92.8637 -24.9208
14.0244 94.0195 -17.8118 -61.8287
-2.5477 83.4795 -5.2001 -60.7829
48.8467 -78.0547 -99.1573 -22.8910
64.8529 65.2060 -26.3372 28.1922
56.8054 78.4238 -27.2640 -55.3673
55.5786 66.0072 -2.2558 -50.6997
32.0763 66.6113 -0.1005 -36.7709
46.5660 63.4672 -6.0640 -49.3531
58.4263 83.2032 -31.2752 -33.4169
40.6082 78.5095 -10.7207 -39.4829
20.6946 48.2179 17.2337 -50.9209
50.8428 81.3298 -8.1034 -38.5261
20.3805 84.2402 -9.6928 -50.3916
38.9313 103.5321 -20.2708 -51.7370
61.4824 -76.9534 -106.4418 -20.8050
83.2085 -67.6301 -113.5256 -19.8793
83.5078 -71.6993 -109.9560 -21.2190
39.8876 46.1827 -45.8669 36.8494
43.5538 55.9566 -59.4726 47.9054
46.4747 54.3497 -17.6489 30.8138
63.9733 45.1231 -55.3953 73.6787
36.4969 24.6427 -33.7195 71.7556
41.2685 68.8281 -13.1728 -52.8469
49.9104 80.3285 -11.6095 -43.4993
30.0927 63.1406 10.9077 -34.5223
59.7753 72.6566 -10.7745 -52.8323
58.8790 77.3483 -11.9107 -56.6619
6.0777 84.1374 -8.5830 -52.8186
34.2680 96.7439 -5.3135 -58.8124
42.0855 96.4377 -4.1406 -53.8318
26.3405 86.3488 -6.6555 -53.4698
5.0985 83.9076 -4.8974 -55.0872
38.8211 100.1591 -19.4812 -61.6857
38.8193 101.0199 -14.5258 -56.5563
38.6259 100.1174 -11.3715 -59.3671
96.7397 -53.5396 -116.7369 -21.2465
70.7565 54.6166 3.7276 41.6862
-18.3638 31.2167 -23.2784 39.5055
62.0939 72.4586 4.6332 -35.8761
54.4417 80.9398 -13.3355 -34.8684
61.3037 74.8357 5.2575 -37.7803
90.6970 -92.4478 -86.8460 -14.2000
95.9380 -81.4624 -102.4071 -15.1128
93.2737 -74.9836 -106.7484 -12.7134
94.5643 -70.1979 -113.9166 -11.2048
61.5552 83.0928 -10.7949 -36.7379
50.1930 63.7566 -29.7948 26.1798
15.2032 42.5076 -1.2191 -58.8432
68.8309 -81.0484 -86.3619 -14.9578
73.3159 -84.4389 -92.5952 -22.0592
35.9195 52.5186 24.2597 -49.0739
58.9101 73.4973 -1.0499 -51.5375
97.7009 -75.7248 -99.9856 -20.3724
69.8822 -84.4003 -94.5516 -22.2601
56.8793 41.1335 -46.6176 76.5075
49.1232 37.5746 -50.0061 76.0622
37.4320 -97.2414 -88.3967 -20.2406
5.3831 60.2766 -6.7588 -58.9653
40.8710 68.4076 -28.1851 -52.5256
16.9684 59.9153 -13.3642 -52.2319
36.5879 62.8233 -22.5394 -56.7402
41.8470 63.8668 -13.4434 -61.7071
31.2880 61.5183 -9.8874 -52.1636
52.4708 60.8601 -14.4940 -51.4936
57.6626 57.3598 20.4205 -40.8840
61.2973 75.6250 -61.5409 38.2079
25.4110 51.5220 -35.8306 42.1540
65.4068 58.3420 -16.5894 43.0949
58.8906 48.4096 33.5138 -50.0359
59.7432 55.9831 -9.3677 23.8345
55.3275 51.9290 -12.4576 27.0125
54.5284 62.7864 9.9015 -44.9712
53.2272 105.1711 -22.0897 -54.1675
-37.2848 35.0072 14.7120 -58.6120
56.2498 63.6370 12.1665 -57.0916
30.4036 57.0922 -42.7477 39.3399
60.7616 73.4953 -52.5917 37.6889
58.1517 67.4542 -49.9909 34.4389
49.8833 53.8692 -6.5941 25.3847
37.5080 48.0139 -9.1257 22.7871
58.5082 89.1166 -43.4347 -37.3097
90.2713 -69.6278 -127.0190 -21.3860
67.4268 60.9915 -77.6025 28.1525
72.2490 60.3554 -80.6213 14.2986
97.3627 -73.2396 -125.6180 -22.8500
97.0707 -74.5517 -130.4076 -23.4407
91.9137 -77.1155 -126.0556 -21.4319
93.5188 -74.1040 -131.8686 -25.6296
94.4511 -74.5037 -127.7740 -21.2806
97.2857 -68.1898 -125.7381 -21.4717
99.6756 -73.5071 -128.4747 -26.9719
52.1953 60.5664 -26.5411 22.1610
-28.8281 25.7806 -7.4647 21.9421
8.4363 49.2502 8.1266 -52.8332
68.7668 74.4525 9.7063 -37.0107
75.4490 64.7322 37.2480 -32.1490
93.8997 -99.0446 -78.9472 -19.6461
61.4964 101.6395 22.2266 -47.1801
113.5976 -150.3196 32.2194 -11.4469
116.1149 -142.2158 35.6621 -13.3356
58.8836 98.1297 -43.3046 -50.7999
58.0382 95.7387 -44.9373 -40.0263
57.5355 99.8857 -47.2555 -42.0795
58.9770 91.6761 -47.7214 -36.1565
62.4131 98.6786 -46.1856 -47.0074
63.9456 94.5462 -47.2104 -40.8733
60.8015 100.6788 -40.5512 -44.8301
60.5463 97.0054 -39.4001 -47.8733
45.2080 93.2867 -47.6902 -40.1990
56.0438 97.6979 -47.4930 -43.3264
53.6982 92.0724 -46.3194 -41.1166
64.6237 96.1198 -47.2335 -37.1856
94.4534 -56.7289 -121.8898 -21.7500
94.7372 -66.3862 -127.7836 -23.7859
93.2007 -61.4468 -121.6582 -23.8451
94.8077 -56.6246 -128.7619 -22.6860
97.6542 -58.7752 -128.3106 -24.7955
93.3160 -69.4674 -121.8334 -22.0386
84.7126 -69.1517 -118.1597 -24.1327
48.1519 71.3716 -58.1718 63.5402
58.4855 91.4207 -55.2381 -14.9873
58.8214 93.4769 -58.6140 -16.7659
54.9019 85.6855 -45.6629 -49.4636
53.9949 91.7557 -42.2556 -58.0212
60.8155 93.3727 -48.4737 -35.7684
61.0511 97.7085 -45.3622 -45.4678
63.2381 97.3093 -52.3204 -41.0700
64.5135 98.2927 -48.0049 -43.3751
58.4864 90.3152 -45.2344 -42.0331
63.6456 92.2674 -46.9922 -39.0746
59.9051 112.8377 -41.7765 -49.9408
68.9921 97.8935 -47.9864 -45.7152
65.2721 94.3594 -48.3948 -36.0459
122.2441 -171.9808 20.9579 -14.0140
122.1504 -168.3882 26.0925 -14.1075
122.9024 -170.1715 25.4442 -17.3478
122.6743 -172.5460 25.0310 -14.0830
125.3769 -177.4000 29.4936 -15.4033
121.8166 -177.4016 20.8021 -14.3140
120.8318 -174.1560 22.0553 -16.2505
122.9293 -177.3964 20.8041 -14.1636
125.5608 -179.8667 26.5008 -15.1302
124.1789 -176.0840 20.1947 -14.2024
125.8485 -180.7925 23.8167 -15.0705
125.9831 -174.4099 25.7004 -15.4226
124.5717 -176.2280 19.4344 -15.1306
125.6179 -176.6038 22.9329 -15.9547
124.0961 -177.5653 18.9663 -14.9933
123.0471 -171.6440 25.7336 -11.8200
123.3114 -179.1232 21.0143 -13.7349
122.2471 -172.7014 27.6779 -15.7844
124.0478 -177.5611 22.2931 -12.7069
120.0042 -157.5529 23.5863 -12.4004
121.0903 -163.2563 23.2759 -13.3898
118.3003 -159.8654 24.2585 -14.3990
119.5702 -163.8649 22.3121 -11.2687
116.3302 -161.4622 22.0094 -14.1408
119.7427 -165.5097 19.7541 -9.1861
118.5020 -161.4554 24.0152 -13.4359
120.7606 -163.1568 24.5797 -12.7922
116.2238 -161.5121 25.3419 -10.5529
117.6767 -159.1397 22.3437 -14.5152
116.2208 -158.4891 20.8420 -10.6431
77.0541 -30.0099 106.6625 78.4787
74.2483 -30.6534 106.2363 77.1995
75.9677 -27.7848 105.5677 81.2097
80.1564 -28.1538 110.2305 80.9629
86.0009 -5.0713 133.8057 -4.0673
84.9484 -2.9367 129.8142 -8.7460
84.2593 -4.8405 126.2698 7.8026
-176.7833 -32.5229 -13.4050 59.4745
-172.5005 -4.7026 0.8225 -24.2489
-177.2209 -2.5127 7.8608 -59.3197
92.3372 -108.6211 -43.7361 -17.7712
-160.4382 -0.1747 3.9082 -60.1555
-159.2748 5.7593 5.0362 -62.7477
111.5373 -111.4104 -45.4945 -16.6599
112.6175 -113.4446 -26.9235 -12.9445
54.1456 16.2010 36.6741 74.9250
72.9272 1.3802 65.1403 80.7608
-179.2978 -28.6729 -14.7879 63.9233
48.8027 76.1248 39.5650 -50.2872
70.2495 55.1231 31.3103 2.4122
81.8941 43.1076 75.1331 9.7998
74.1980 57.2240 27.6463 4.0235
82.2151 44.8625 75.5809 0.0005
-78.7489 21.5318 -32.3634 62.6667
-152.0320 -8.1888 -12.0179 60.7657
79.6346 52.1403 58.6326 -30.7517
77.4784 57.9232 53.2775 -33.6075
-150.4171 8.0189 0.5075 -60.1139
-169.3844 0.3215 -1.9692 -34.4627
83.0656 11.8174 121.5467 -30.5545
83.9260 2.7817 131.3372 -28.8887
78.3044 -32.5984 104.3062 79.4392
120.0144 -160.0648 19.1713 -9.2734
73.7760 -18.9938 109.9405 76.2581
80.2373 2.2892 127.1557 -1.1737
82.2440 -2.4247 132.3210 -2.1448
-188.1087 -25.9445 -2.3230 60.8959
80.5359 0.4902 123.5941 7.3243
84.7486 -8.2296 127.3988 7.7661
85.8438 5.0298 134.5524 -32.5389
84.5159 5.0383 129.7797 -30.9101
82.1489 2.2426 132.7016 -36.7768
83.9248 4.7126 133.2752 -33.6630
85.0335 6.2389 129.1510 -31.5799
85.3520 7.5704 133.7169 -38.2173
81.8440 4.7413 128.5312 -33.5287
83.0441 4.1525 128.0725 -31.0353
84.5572 4.4111 134.8898 -31.9455
47.0538 56.5592 35.1089 -36.5828
-181.6266 -20.6421 -3.2608 61.6711
77.5317 53.9395 62.9976 -29.8375
-185.0778 -22.2088 -4.4047 63.8200
-147.2801 -8.9912 -11.7012 59.2585
83.7882 5.7118 131.5287 -31.3864
74.4099 -15.4059 110.3978 77.1073
79.6186 1.7820 126.7062 -24.2171
84.1096 7.4196 134.6680 -39.3608
116.8483 -151.9346 20.3614 -8.9785
116.9804 -153.4490 21.7663 -10.4727
81.7054 5.7837 132.0189 -34.1539
82.5585 4.0125 121.5746 -28.5768
-147.7192 -7.4354 -13.3655 61.2933
-174.6574 -20.4433 -6.8739 60.1434
84.9796 2.0558 140.4033 -35.1682
83.0203 3.0994 129.0019 -27.4313
83.3117 3.3147 138.2256 -33.8384
84.9675 1.4908 138.6277 -30.9267
84.5354 5.7320 136.0552 -38.3694
82.0098 0.6471 132.5616 -30.8637
82.5509 0.1075 128.1391 -26.3199
83.2667 1.6975 129.6973 -21.8663
85.0424 1.3687 134.4342 -28.0118
84.8030 0.0994 133.9509 -23.0221
82.3964 1.0094 131.1171 -24.7787
102.7785 -79.7820 -128.9508 -23.5205
56.8163 111.2349 -41.0541 -54.4216
60.6292 95.1897 -47.4835 -34.9572
53.7046 74.7520 -60.0094 66.7376
52.2098 73.0862 -55.7834 67.7936
59.2772 96.9291 -46.5702 -37.3718
61.9194 93.5261 -48.5956 -39.5232
118.3052 -167.0501 19.4904 -14.0858
67.6460 59.0594 18.1870 -43.5235
-167.6165 2.7863 7.6740 -57.5561
-123.7964 19.0185 -1.0422 -59.8438
113.2087 -121.2825 -41.1502 -10.8388
75.9225 48.9137 57.2904 -40.9858
70.8166 27.5712 44.8997 73.1676
71.6357 28.5149 51.4948 77.4959
-2.6206 13.5730 27.0565 72.6513
73.0955 24.5824 54.8222 78.4408
77.8103 64.3678 46.3383 -36.4719
-174.4278 4.2184 4.7287 -59.2033
-134.3400 14.7584 -1.8108 -53.8898
-138.6052 -2.0140 -17.8507 61.9228
74.9112 61.0508 45.7204 -31.8962
80.4904 30.2776 43.8671 35.3763
77.0138 57.4495 47.9018 -25.6128
-178.9860 -18.5264 -7.4863 61.9724
-170.5708 -15.9473 -7.7935 61.9810
-176.7465 -19.6812 -6.2271 60.6892
-169.1062 1.9964 9.2135 -61.8813
-155.8188 -12.0637 -11.2156 57.3194
-178.3199 -20.1569 -6.4772 63.1243
-184.0753 -22.0212 -1.0428 59.3212
-164.4154 -13.5235 -9.1850 60.5679
-169.3997 -19.1092 -7.0915 60.9064
-159.2301 -11.1842 -8.4488 59.2646
74.6174 49.7682 65.5109 -38.5453
118.8507 -170.5924 26.2751 -15.1120
119.0637 -167.5557 22.3178 -12.6933
121.9825 -169.1789 23.4289 -9.9207
120.7233 -165.0414 28.5829 -10.1321
125.6402 -180.0625 10.2358 -9.2832
125.0616 -184.2054 14.4753 -12.1173
125.5082 -176.5421 17.7940 -10.0120
125.8335 -181.5775 14.9985 -12.8355
124.6876 -181.1351 14.4302 -11.9423
122.9750 -182.0186 12.8520 -12.1387
125.2833 -179.4170 16.5782 -10.4420
121.8207 -170.4269 19.0062 -14.2926
122.4796 -175.8398 14.4435 -12.1413
117.9567 -162.5165 20.1594 -12.9130
118.0970 -159.4836 22.9458 -9.8388
118.9592 -160.5906 22.1525 -12.0538
120.9761 -164.4354 22.7701 -12.4105
118.2117 -161.7040 20.1863 -12.8040
118.6355 -164.1979 18.9229 -10.1620
120.5027 -163.6365 18.0293 -11.3485
118.3335 -165.3205 21.8981 -12.7067
119.3784 -161.3262 25.9124 -13.6632
117.1989 -163.1727 19.0344 -12.4611
119.6049 -163.6240 24.7056 -12.8495
116.6428 -163.9779 21.5086 -14.3684
119.6219 -164.3565 20.6640 -14.3552
-180.4610 -22.3563 -5.3401 59.1059
-88.3037 15.7494 -27.3822 62.6981
-166.1826 -15.2589 -6.4061 64.5001
-168.6860 -17.4380 -7.8119 58.3051
-180.1038 -19.8223 -6.1716 60.7239
-184.7822 -4.3432 14.7322 -81.6745
-183.6568 -23.5600 -1.0070 59.8284
-147.8746 -10.5971 -14.2551 59.4991
-175.7234 -17.9853 -3.8580 4.5566
-169.1644 -24.0661 -12.0031 -4.9413
-188.3068 -29.5686 -0.0614 75.0299
-191.4135 -31.2529 -1.8005 74.3466
-188.2493 -24.6853 -5.0635 64.2610
-176.1059 -6.6825 -6.5540 -20.4241
-172.2804 -12.6996 -5.2079 7.1600
-165.1535 22.6222 10.6629 -66.7439
-179.5091 19.9842 13.7553 -73.8200
-122.3266 21.3705 -5.0866 -53.5114
-158.8083 -18.8975 -11.5514 11.8322
53.6347 52.0647 7.1945 85.6555
-168.4359 8.0351 4.4207 -62.3525
-179.0575 1.2031 10.7298 -62.6009
-141.7769 36.6308 3.9071 -70.5671
-169.0251 17.9303 15.2875 -68.5091
-168.4821 2.1758 9.2165 -60.8753
-169.9768 -3.8850 10.1551 -60.2844
74.2717 -19.5739 118.6202 79.8334
75.3416 -19.6792 113.1175 76.8408
-147.6049 30.0326 5.1443 -70.3477
-191.0548 -7.2898 15.3149 -80.6485
-153.0236 0.8864 6.8478 -75.9829
-170.1366 17.8945 14.0026 -67.0974
-178.7306 13.2451 12.3993 -68.9660
-189.8197 -8.6091 17.9701 -77.6236
-166.0991 1.8575 13.2960 -80.7490
-180.0960 18.8503 12.5920 -71.1889
-174.0737 21.8190 14.1394 -80.4379
-181.8300 -27.3948 -4.9822 69.4358
-189.5395 -26.3960 -3.6767 62.8134
-185.5239 -31.8912 -2.6473 69.0160
-185.3701 -28.0194 -5.0344 68.3154
-178.7778 -24.3674 -4.8671 68.2628
-153.1933 30.8788 3.8941 -72.1461
-156.6916 -2.9270 7.4455 -71.4125
-188.4921 -28.3874 -2.5991 64.1271
-187.9247 -29.7373 -8.3756 74.0706
-185.8715 -28.3239 -3.5721 64.1388
-185.2117 -28.4545 -6.1195 74.4007
-200.2587 -29.3161 2.5286 26.8775
-189.8955 -29.1204 -1.2331 56.9816
51.2210 56.0626 0.9326 86.5337
54.3335 55.4506 -4.0203 80.8545
-187.4581 -33.0825 -5.2918 75.5549
-183.8374 -25.8200 -4.2114 73.3390
-186.9584 -31.6465 -0.6564 77.2005
-187.9486 -29.4347 -4.9999 72.1845
-185.5707 -29.0763 -5.5446 75.2333
-190.4833 -36.4058 -4.1919 74.9203
-189.2887 -27.1421 -1.7427 61.7486
-185.8481 -30.8648 -2.3803 72.3480
-189.7802 -31.0616 -5.2068 74.8649
-188.2100 -28.4376 -6.2546 71.6342
-173.9058 -19.9390 -6.7208 53.3121
-185.2932 -23.7941 -1.3450 67.2920
-189.6823 -26.3483 -4.8956 60.7484
57.5615 72.7319 5.2414 -43.3098
61.2452 70.8915 15.5628 -43.5669
58.7670 73.9657 16.3133 -40.6315
60.4723 72.7876 21.6567 -41.0799
51.7948 57.1921 -7.5541 83.4120
52.6248 58.3864 -8.7472 84.7981
-187.1240 -24.3285 -4.3652 63.7131
-183.3567 -28.6465 -5.2949 71.5010
-188.8596 -28.9222 -3.9428 77.0468
60.6574 71.5086 17.7173 -37.2972
50.8667 46.0133 15.9724 89.1079
52.6274 47.8487 18.9946 89.1083
51.7595 54.1275 5.0555 85.4919
50.9505 55.3650 -0.6611 84.0348
58.3947 67.2614 13.7429 -38.9943
-173.8285 -17.6298 -6.4060 53.7477
-187.9146 -24.7630 -3.6973 60.1248
-186.2842 -32.1833 -4.4593 70.8921
-184.1013 -29.9015 -2.0502 71.9686
54.8251 48.8258 23.6838 86.3393
51.9624 42.6276 27.6013 89.2403
62.4872 96.6574 29.0897 -41.7507
50.6098 54.2465 5.5434 84.5516
-188.1622 -30.0448 -6.7831 73.1255
-193.5347 -16.1812 12.0719 -65.4249
-198.3338 -18.5972 16.4990 -69.7957
-187.4674 -29.4910 -6.7535 70.9493
-186.3443 -31.8042 -3.7149 72.7786
-183.0755 -31.2375 -3.9893 76.8739
50.6432 48.4975 18.7696 85.1133
50.8667 43.6396 21.5032 91.0582
58.2399 68.0653 37.9953 -42.2015
-191.5902 -31.6921 -7.1557 76.5651
-186.0043 -27.9586 -3.9707 65.2521
-196.3531 -35.8187 -4.2594 76.0518
-182.7462 -28.4916 -3.9363 74.6263
-184.2893 -30.0885 -6.3424 70.5135
-192.3474 -17.7120 14.0439 -65.9187
-198.0886 -18.3147 15.9807 -72.5226
-189.4315 -10.6039 17.8024 -76.8786
-187.1148 -25.5771 -4.0118 63.9907
-184.2091 -31.3688 -2.6117 64.5165
-198.6415 -14.0906 15.0563 -73.5554
-195.2998 -11.7042 12.5221 -64.3776
-194.9007 -12.4860 14.0226 -65.5883
-193.2799 -15.9855 11.5417 -75.2068
-191.0241 -16.5998 14.3984 -79.4425
-191.2144 -18.6949 13.7277 -70.8870
-184.9235 -24.3235 -7.5168 67.8752
-187.2125 -26.7590 -1.7494 68.3331
-195.1182 -19.7141 13.1489 -58.4982
-195.2465 12.0722 19.4456 -76.0767
-194.1509 -21.5712 12.6132 -65.8142
-181.2214 -26.5233 -8.0340 66.3248
-177.9852 -25.0441 -4.3256 67.4655
-175.9731 -23.3485 -6.7734 65.6812
-178.0053 -27.4073 -5.6254 65.6729
-191.2511 -32.9616 -2.9547 65.6700
-206.0107 -20.9949 15.0639 -74.4293
-187.2178 -28.4291 1.1581 57.4466
-191.8729 -36.5777 -6.4071 65.3908
-202.8346 -22.0178 15.3959 -76.7453
-200.2128 -19.7767 20.0305 -84.1230
-207.7139 -27.4969 10.9397 -75.6195
-189.7162 -31.9652 -0.7263 66.4635
-193.3344 -31.9545 -3.3148 65.2092
-194.2664 -16.2329 13.7811 -77.4279
-195.8592 -14.6505 13.1243 -74.3978
56.2598 40.7393 27.9684 83.8724
57.6056 94.6454 42.6304 -39.8575
-181.8263 -23.5834 -5.1326 67.9548
-182.9895 -28.4528 -2.2253 70.7397
-191.5604 -37.2253 -5.3735 73.7769
-190.3301 -30.5564 -0.5920 66.7267
-179.8600 -24.8077 -3.2190 72.1218
-188.5845 -32.2222 -4.9830 73.0142
-188.4225 -27.9017 -3.5511 72.9110
-191.9983 -25.2329 -2.5036 57.4485
-198.9295 -21.0580 13.2749 -66.1205
-187.0387 -25.7586 -3.7447 61.6347
-192.2631 -28.6548 -4.0379 62.5066
-192.7073 -28.6182 -4.6263 64.4824
-205.2992 -21.7113 14.4458 -72.9941
-199.6580 -17.0240 15.0399 -79.7929
-187.7634 -31.0879 -3.3058 72.1930
-194.3870 -34.0659 -3.1742 72.1165
-197.4887 -16.3766 9.2166 -60.5273
-198.3342 -15.7754 16.4572 -76.8813
-203.3765 -13.7851 14.4500 -75.4225
-196.5446 -36.6190 -2.9304 69.5872
-191.7857 -24.5922 -2.5678 44.8454
-202.8825 -22.5320 14.8570 -74.9824
-205.9670 -17.3902 18.7772 -84.7562
-191.6794 -31.7856 -5.1490 72.1854
-194.0600 -35.9800 -2.7088 62.2326
